swing/n	IsA	mechanism/n
degree/n	IsA	possession/n
at	RelatedTo	during
warm_up	RelatedTo	warm_up
viscous	RelatedTo	viscid
sideshow	AtLocation	fairground
mischief/n	Synonym	knave
pit/n	IsA	introduction/n
hair_shape_gel	AtLocation	street_corner
curve/n	IsA	propulsion/n
coral	IsA	sometimes
record/v	DerivedFrom	record/n
unchecked	RelatedTo	unrestrained
line_of_credit	RelatedTo	client
no_one	Synonym	none
receptacle	RelatedTo	peduncle
sew_machine	RelatedTo	stitch
unbelievable	Synonym	unlikely
affinity_card	RelatedTo	credit_card
detect/v	IsA	react/v
theological	DerivedFrom	hexa
broom	RelatedTo	embed
vary/a	DerivedFrom	vary/v
account/n	IsA	evidence/n
regard	RelatedTo	greet
rescue/v	IsA	convert/v
enantiomer	EtymologicallyDerivedFrom	maid
chorion	RelatedTo	outer
goose	NotCapableOf	wear_clothe
station	RelatedTo	stasis
blow_up	RelatedTo	popular
altruism	Antonym	selfishness
french_canadian	RelatedTo	canadian
flood/v	IsA	negociate/v
cunning	RelatedTo	practical
ferrokentbrooksite	RelatedTo	yttrium
single/a	Antonym	multiple/a
prudent	Synonym	discreet
plant/v	IsA	transport/v
chemical_bond	IsA	configuration
paddle	RelatedTo	controller
driver	RelatedTo	chauffeur
aeroplane	UsedFor	aviation
arthur	RelatedTo	wisconsin
shift/n	IsA	signal/n
wyoming/n	PartOf	north_america/n
perjury	Antonym	testify
fist_fuck	RelatedTo	fist
walk/n	IsA	natural_object/n
orientation/n	IsA	inclination/n
ease	Antonym	difficulty
industry/n	IsA	speech/n
crustacean	RelatedTo	woodlouse
channel/n	IsA	propulsion/n
tickler	RelatedTo	memorandum
bony	RelatedTo	consistence
withhold/v	IsA	record/v
codeine	RelatedTo	hypnotic
gymnosperm_genus/n	IsA	taxonomic_group/n
cocktail_cabinet	AtLocation	apartment_build
ufo	RelatedTo	alien
bite/n	IsA	situation/n
frosh	RelatedTo	freshman
fit_room	AtLocation	gap
service/n	IsA	company/n
ton	RelatedTo	vogue
ploy	RelatedTo	gimmick
graceful	EtymologicallyDerivedFrom	grateful
parthenogenesis	RelatedTo	jesus_christ
go_see_play	Causes	amusement
grill	RelatedTo	harm
breathe/v	IsA	sing/v
situation_comedy	RelatedTo	storyline
developer	RelatedTo	creation
supposition	RelatedTo	assumption
goof_off	RelatedTo	idle
strap/n	IsA	performance/n
lignane	RelatedTo	lignan
nematode	EtymologicallyDerivedFrom	ode
audit	IsA	evaluate
succeed	RelatedTo	obtain
mend	RelatedTo	add
meth	EtymologicallyDerivedFrom	meth
abkhazia	PartOf	south
cairn	IsA	human_culture_specific_information_bear_object
babbler	EtymologicallyDerivedFrom	babble
affectionate	RelatedTo	regard
hydration	RelatedTo	harden
thoroughfare	UsedFor	move_around
count/v	IsA	see/v
bugbear	RelatedTo	ongoing
retire/v	HasContext	baseball/n
pass/v	DerivedFrom	pass/n
laryngology	RelatedTo	laryngeal
boss	Synonym	employer
burn/v	IsA	trace/v
burn/v	IsA	contract/v
keep/v	IsA	gain/v
freeze/v	IsA	change_state/v
berber	RelatedTo	indigenous
contraceptive_device	UsedFor	lover
bridge/n	IsA	acquisition/n
finance	RelatedTo	management
lime	RelatedTo	sprite
seely	RelatedTo	pitiable
formality	RelatedTo	ritual
temporize	RelatedTo	postpone
spastic	RelatedTo	hyperactive
dice	AtLocation	farmhouse
mastery	RelatedTo	feat
network/n	IsA	service/n
salient	RelatedTo	relevant
sneap	RelatedTo	blight
skepticism	RelatedTo	doubt
facet	RelatedTo	flute
admit	RelatedTo	aloud
receive_degree	UsedFor	educate
pang	RelatedTo	throe
minuend	RelatedTo	subtraction
so	RelatedTo	significant_other
fat12	RelatedTo	allocation
upheaval	RelatedTo	upward
storm/n	IsA	awareness/n
patriotism	RelatedTo	nationalism
federal	RelatedTo	national
brand	DerivedFrom	brand
dissimilar	Synonym	various
stance	RelatedTo	stanza
stationery	AtLocation	post_office
subject/n	HasContext	grammar/n
demagogue	RelatedTo	ochlagogue
any	Antonym	particular
dependent/a	Antonym	independent/a
waver	RelatedTo	quiver
prosecution	RelatedTo	persecution
scotsman	EtymologicallyDerivedFrom	scot
demonstration	RelatedTo	demonstrate
understand_something_good	Causes	satisfaction
solar_system	RelatedTo	asteroid
foodstuff/n	IsA	substance/n
turkey/n	MemberOf	north_atlantic_treaty_organization/n
winch	RelatedTo	wince
whirr	RelatedTo	drone
minister	RelatedTo	protestant
cuticle	RelatedTo	fingernail
dollar/n	IsA	display/n
yoke	RelatedTo	bondage
logically	EtymologicallyDerivedFrom	logic
egyptian	RelatedTo	gypsy
avenge	RelatedTo	revenge
analyze/v	IsA	treat/v
coach/n	IsA	application/n
unsettle	RelatedTo	uncertain
pick/v	IsA	determine/v
loiter	EtymologicallyDerivedFrom	little
service/n	IsA	settlement/n
assign/v	DerivedFrom	assignment/n
nix	EtymologicallyDerivedFrom	unix
bench/n	IsA	license/n
locomotive	RelatedTo	progressive
cake/n	IsA	matter/n
intermit	RelatedTo	interrupt
leto	IsA	mythical_be
refer/v	IsA	admit/v
peace/n	IsA	agreement/n
stand/n	IsA	array
replenish	RelatedTo	fully
plutonium	RelatedTo	plutonic
tuba	IsA	icon
profession/n	IsA	occupation/n
hot_water_heater	RelatedTo	furnace
album	UsedFor	play_music
d	RelatedTo	district
mayor	RelatedTo	citizen
fate	RelatedTo	inevitable
befall	RelatedTo	happen
workshop	RelatedTo	draft
date/v	IsA	qualify/v
person	NotDesires	go_to_court
something_find_downstairs	DefinedAs	basement
timid	RelatedTo	intimidate
crapware	EtymologicallyDerivedFrom	crap
master/n	IsA	size/n
quantify/v	IsA	re_create/v
shower_curtain	AtLocation	gym
practise	RelatedTo	practicable
rudder	RelatedTo	vane
shopper	RelatedTo	customer
billboard	AtLocation	countryside
save/v	IsA	fasten/v
cheesy	Synonym	tacky
highlight	RelatedTo	fluorescent
canna	RelatedTo	contraction
ento	RelatedTo	endo
dyke	RelatedTo	hedge
adaptiveness	RelatedTo	adaptation
cheetah	IsA	biological_family
gooseherd	RelatedTo	horseherd
chu	RelatedTo	dynasty
fry_pan	UsedFor	prepare_food
nan	IsA	flatbread
good/a	Synonym	decent
swell/v	IsA	develop/v
relevant	RelatedTo	relief
sol	RelatedTo	local
pop	RelatedTo	stack
meditation	RelatedTo	philosophical
turn_off	RelatedTo	discourage
laity	RelatedTo	person
hold/v	DerivedFrom	support/n
eye/n	Synonym	eyelet
optical	EtymologicallyDerivedFrom	optic
transformation/n	IsA	coin/n
tubercle	RelatedTo	cactus
brew	RelatedTo	attend
homeless	RelatedTo	bum
old/a	Synonym	former
mayor	AtLocation	detroit
lens/n	IsA	transfer/n
find	RelatedTo	foundry
blemish	RelatedTo	blemish
fake	RelatedTo	attitude
serve/v	IsA	copulate/v
mitosis	RelatedTo	meiosis
soothe	RelatedTo	soften
ring_finger	RelatedTo	little_finger
well/n	IsA	rod/n
soak_in_hotspring	HasSubevent	have_sex
lebanon/n	MemberOf	arab_league/n
represent/v	IsA	impart/v
convict_suspect_for_crime	Causes	arrest
name_drop	RelatedTo	fashionable
record/n	IsA	fact/n
ruthenia	EtymologicallyDerivedFrom	ruthenian
storm/n	IsA	physical_property/n
something_find_upstairs	IsA	portal
ancillary	RelatedTo	accessory
providence	RelatedTo	rhode_island
fallow	RelatedTo	inactive
circle/n	IsA	acquisition/n
nauseous	HasSubevent	throw_up
shank/n	IsA	solid/n
conceal	Antonym	uncover
weight/n	IsA	equipment/n
ambiguous	RelatedTo	contradictory
bps	RelatedTo	per
duck/n	IsA	incision/n
commute	RelatedTo	workplace
uneasiness	RelatedTo	uneasy
south_sudan	RelatedTo	sudan
hear_news	MotivatedByGoal	up_to_date
inchoate	RelatedTo	recent
shank/n	IsA	time_interval/n
airbag	RelatedTo	inflate
fisherman	RelatedTo	catch_fish
cascade	RelatedTo	prop
invisibly	EtymologicallyDerivedFrom	ly
uniformity	EtymologicallyDerivedFrom	uniform
curl/v	Entails	flex/v
guy	IsA	person
frown	RelatedTo	worry
temple	Synonym	house_of_worship
leave_behind	RelatedTo	outdo
slope/n	IsA	object/n
suppress/v	IsA	see/v
march/v	DerivedFrom	march/n
interval/n	IsA	time_interval/n
persecution	RelatedTo	person
jadeite	RelatedTo	pyroxene
prioritize	RelatedTo	importance
upholster	RelatedTo	upholstery
amu_darya	RelatedTo	turkmenistan
right/n	IsA	locomotion/n
anime	IsA	visual_information
gleam	RelatedTo	sheen
black/n	IsA	assistant/n
conceit	EtymologicallyDerivedFrom	receipt
pound/n	InstanceOf	poet/n
stewardess	IsA	middle_class
mood	RelatedTo	personality
commonwealth_of_independent_state	RelatedTo	kyrgyzstan
lobster	IsA	seafood/n
trade/v	IsA	surrender/v
mendicant	RelatedTo	beggar
hexane	EtymologicallyDerivedFrom	hexadecimal
car_park	AtLocation	la_vega
hypnotist	RelatedTo	hypnotism
bribe	RelatedTo	offer
protonation	RelatedTo	cation
master/n	IsA	termination/n
institute	RelatedTo	institutional
safe	RelatedTo	combination
go_to_hairdresser	HasFirstSubevent	count_money
juicy	EtymologicallyDerivedFrom	juice
choreograph	RelatedTo	choreography
bunny	EtymologicallyDerivedFrom	ban
fifth	RelatedTo	five
depart	Antonym	arrive
idea/n	IsA	judgment/n
extremophile	RelatedTo	thermophile
cut/v	RelatedTo	restrict/v
selfless	RelatedTo	unselfish
cemetery	RelatedTo	mortuary
canoe	IsA	boat/n
engrave/n	IsA	commercial_enterprise/n
despite	RelatedTo	in_spite_of
sound/n	IsA	angle/n
voxel	RelatedTo	texel
harmony/n	IsA	design/n
independent/a	Antonym	dependent/a
enthusiasm	CausesDesire	begin_work
incumbent	RelatedTo	impose
pull/v	IsA	approach/v
terminal/n	IsA	equipment/n
yoke	RelatedTo	coil
complicate	RelatedTo	complication
limitation/n	IsA	poison/n
critic	RelatedTo	criticise
scatter/n	IsA	performer/n
silent	RelatedTo	indispose
valve/n	IsA	agreement/n
sack/n	Synonym	tote
nymph	RelatedTo	lustful
water_vapor	DerivedFrom	idaho
epistle/n	IsA	industry/n
creativity	RelatedTo	racist
rake	RelatedTo	debris
hamburger	RelatedTo	salad
invader	RelatedTo	attacker
avoid	RelatedTo	abstain
round/n	IsA	meat/n
lend	RelatedTo	flank
dwell	RelatedTo	on
stream/n	IsA	hunt/n
throat	RelatedTo	vocal_cord
compensation	DerivedFrom	sequencer
teach_other_person	HasPrerequisite	explain
molt	RelatedTo	shed
peacemaker	RelatedTo	revolver
old_farand	RelatedTo	witty
paul	RelatedTo	saint
iberian_peninsula	Synonym	iberia
hearth	RelatedTo	chimney
bang	RelatedTo	bang
start_family	Causes	divorce
phillips_screwdriver	AtLocation	conference
order/v	IsA	address/v
proverb	RelatedTo	old_testament
deafness	RelatedTo	deaf
no_problem	Synonym	yes
chest_of_drawer	Synonym	dresser
charge/v	DerivedFrom	mission/n
miniskirt	RelatedTo	hemline
nuke	RelatedTo	station
variable/a	Synonym	shift
flush/v	IsA	function/v
flippy_disk	EtymologicallyDerivedFrom	flip
awaken	RelatedTo	revival
open/v	DerivedFrom	orifice/n
apheresis	RelatedTo	superfluity
american/n	MemberOf	north_america/n
exchange/n	IsA	act/n
retriever	EtymologicallyDerivedFrom	retrieve
anemone	AtLocation	salt_water
cannon/n	IsA	containerful/n
influence/n	IsA	power/n
wherever	RelatedTo	wherein
banana	IsA	bunch
authentication	RelatedTo	identity
handle/n	IsA	optical_device/n
wear_out	RelatedTo	useless
proper/a	Antonym	dishonorable
watch_television_show	Causes	laziness
universal	RelatedTo	vast
impulse_buy	DerivedFrom	impulse
mustard	Antonym	ketchup
foot/n	PartOf	perch/n
abound	RelatedTo	abundant
nab	RelatedTo	summit
plane/n	IsA	edge_tool/n
forge/v	IsA	read/v
plastic_surgery	IsA	medical_topic
project/v	IsA	plan/v
gelatin	RelatedTo	cartilage
lithotroph	DerivedFrom	lith
work_box_office	Causes	sorrow
rule/v	IsA	sell/v
toy_dog	NotIsA	toy_dog
adage	RelatedTo	cliché
hexose	RelatedTo	saccharide
hull	Synonym	husk
preview	CausesDesire	read_magazine
wonder	RelatedTo	cogitate
concretion	RelatedTo	aggregate
troll	RelatedTo	repetition
dean	RelatedTo	chapter
involve_in_accident	HasSubevent	break_bone
palace	RelatedTo	imperial
ice_hockey	IsA	interactive_program
pace/n	IsA	build/n
larynx	RelatedTo	vocal_cord
social_conservative	RelatedTo	abortion
pass_course	HasSubevent	pride
jellyfish	AtLocation	hawaii
lien	IsA	fnance_and_economy
gleam	Synonym	sparkle
calypsis	RelatedTo	abhorrence
converge	Antonym	diverge
disorder/n	IsA	government/n
cigar	IsA	consumable_product
conservative_party	RelatedTo	liberal
reality	RelatedTo	realism
curdle	DerivedFrom	curd
zip_code	RelatedTo	postal_code
ostomy	RelatedTo	ectomy
peer/n	IsA	lord/n
design/v	DerivedFrom	design/n
audacity	RelatedTo	boldness
nine	RelatedTo	eight
sculpture	RelatedTo	sculptor
glare	RelatedTo	fierce
superb	Synonym	superlative
skunk	RelatedTo	spoil
mystery	CausesDesire	give_clue
greyhound	IsA	canid
mouth/n	IsA	artifact/n
formaldehyde	RelatedTo	formic_acid
flood/v	IsA	work/v
distance/n	IsA	workplace/n
lar	RelatedTo	lhe
misandry	Antonym	misogyny
tonal	RelatedTo	similar
root/v	IsA	become/v
believer	EtymologicallyDerivedFrom	believe
geophysics	RelatedTo	vicinity
economy/n	IsA	write/n
sail/n	IsA	artifact/n
sigmoid	RelatedTo	c
speculation	RelatedTo	meditate
put_on/v	IsA	add/v
canoe	AtLocation	campground
hang/n	IsA	attempt/n
visit_other_country	HasSubevent	make_new_friend
apostate	RelatedTo	apostasy
pepper	CapableOf	season_food
violation	Synonym	desecration
jelly	RelatedTo	jelly
golf	RelatedTo	tee_off
armadillo	RelatedTo	scute
function/n	Synonym	role
date/v	DerivedFrom	date/n
promise/v	IsA	harmonize/v
meet/v	DerivedFrom	assembly/n
diver	EtymologicallyDerivedFrom	diver
kaiser_roll	RelatedTo	obverse
sprinkler	EtymologicallyDerivedFrom	sprinkle
calcium_48	RelatedTo	calcium_45
loaf	Synonym	laze
observe/v	IsA	complain/v
insurance	RelatedTo	purchase
detract	RelatedTo	credit
flare	RelatedTo	flare
slut	RelatedTo	slovenly
match/v	IsA	join/v
reluctant	Synonym	disincline
snorkel	RelatedTo	depth
fertile	RelatedTo	capable
rede/v	DerivedFrom	advocate/n
predator	Antonym	prey
oxidase	RelatedTo	catalyze
koala	AtLocation	corner_of_two_street
sense_organ/n	IsA	body_part/n
nesh	RelatedTo	yield
crocodile	RelatedTo	predatory
displeasure	Synonym	ache
bank/v	IsA	substitute/v
scintillation	RelatedTo	phosphor
sequence/n	IsA	duration/n
acquittal	RelatedTo	reparation
solute	RelatedTo	solvent
trinitarianism	RelatedTo	holy_spirit
oar	RelatedTo	implement
galactorrhea	RelatedTo	pyorrhea
statue_of_liberty	IsA	symbolic_representation
avon	RelatedTo	britain
confederation	Synonym	confederacy
cosine	RelatedTo	secant
create_something_to_help_other_person	MotivatedByGoal	earn_money
psycho	RelatedTo	psychotic
appoint/v	IsA	begin/v
overmorrow	RelatedTo	tomorrow
decalogy	RelatedTo	work_of_art
reminiscent	Synonym	resonant
nail_clipper	RelatedTo	fingernail
infinitesimal	RelatedTo	real_number
suspicious	DerivedFrom	suspicion
determine_truth	Causes	disappoint
black/n	IsA	adult/n
shepherd	RelatedTo	tender
brewery	EtymologicallyDerivedFrom	ery
penguin	RelatedTo	spiny
wisp	RelatedTo	whisk
dodo	RelatedTo	adapt
aryan	RelatedTo	indo_iranian
gnome	IsA	biped
motor_race	Synonym	motorsport
blowdryer	Synonym	blow_dry
take_care_of	RelatedTo	look_after
assume/v	IsA	form/v
touch/n	IsA	junction/n
beverage/n	IsA	food/n
cornish	RelatedTo	breton
refurbish	RelatedTo	rebuild
start/n	IsA	improvement/n
cannon/n	IsA	assistant/n
babysit	RelatedTo	tend
top/n	IsA	natural_process/n
thematic	RelatedTo	topic
cyclopropane	RelatedTo	anaesthetic
horrendous	Synonym	horrific
southern_blot_analysis	RelatedTo	fragment
brim	Synonym	rim
idleness	EtymologicallyDerivedFrom	idle
tonic	RelatedTo	vowel
owl	IsA	biology_topic
railroad	RelatedTo	procedure
earnest	RelatedTo	importunate
albumose	RelatedTo	albuminous
lust	RelatedTo	naughty
monotheistic	RelatedTo	theistic
foreskin	Synonym	prepuce
funny	RelatedTo	humorous
natural_number	IsA	algebraic_number
astonish	Synonym	speechless
prescription	RelatedTo	nurse_practitioner
moonseed	RelatedTo	moonlight
go_to_pub	HasPrerequisite	call_friend
theater_ticket	AtLocation	at_airport
triunity	RelatedTo	trinity
ad	RelatedTo	adam
swear	RelatedTo	curse
relation	RelatedTo	equality
vegetable_garden	AtLocation	prairie
rook	RelatedTo	crow
criticise	RelatedTo	criticism
feel/v	IsA	converge/v
cane/n	IsA	division/n
nick	EtymologicallyDerivedFrom	nick
hard/a	Antonym	soft/a
horrendous	RelatedTo	terrible
flatness	RelatedTo	scatter
cannon/n	IsA	paper/n
rebate	RelatedTo	blunt
something_find_underwater	IsA	carp
campus_legend	RelatedTo	apocryphal
bless/a	Antonym	despise
arizona/n	IsA	genus/n
pursue	Synonym	follow
jam	RelatedTo	strawberry
person	NotDesires	restrain
portray/v	IsA	sell/v
natural_number	RelatedTo	natural_number
tourist	IsA	consumer
smash/v	IsA	experience/v
birthday	IsA	human_activity
endure	RelatedTo	unpleasant
contempt_of_court	RelatedTo	sanction
spread/v	IsA	strengthen/v
tonic	RelatedTo	accent
sufferance	RelatedTo	compliance
tread	RelatedTo	parapet
terminal/n	IsA	acquaintance/n
pageant	RelatedTo	historical
anemone	AtLocation	neighbor's_house
injection	RelatedTo	jab
sucker/n	IsA	organ/n
store_refrigerator	AtLocation	vermont
compassionate	RelatedTo	pitiable
communication_system/n	IsA	small_indefinite_quantity/n
gamete	RelatedTo	sperm
ladder	AtLocation	mini_mall
receipt	IsA	hexalateral_object
perry	RelatedTo	florida
analysis/n	IsA	explanation/n
pestilence	RelatedTo	epidemic
near_sight	Synonym	myopic
one_impairment_person_might_have	IsA	plastic_surgery
ssp	DerivedFrom	sp
morality/n	IsA	magnitude/n
conservative	RelatedTo	conserve
represent/v	IsA	copulate/v
walloon	RelatedTo	welsh
adaptation	IsA	event_that_inherently_involve_change_of_state
adaptedness	RelatedTo	adaptably
enjoy_film	HasPrerequisite	pay_attention
boy_apparel	IsA	clothe_topic
algae	IsA	greenery
regular_expression	RelatedTo	repetition
lifetime	Synonym	duration
tent	IsA	place_occupy_by_human
hasten	EtymologicallyDerivedFrom	haste
apple_pie	AtLocation	resturant
shift/n	IsA	relation
bury	RelatedTo	grave
play_game_with_friend	UsedFor	have_fun_with_friend
garden_hose	IsA	market_industry
apparently	Synonym	seem
monument	IsA	generic_artifact
person	CapableOf	call_friend
three_quarter	Synonym	three_quarter
rowboat	IsA	craft/n
captivity	RelatedTo	captive
rehearse	RelatedTo	rehearsal
abandonware	RelatedTo	freeware
conjecture	RelatedTo	venture
tariff	RelatedTo	import
australian_rule_football	IsA	publish_work
rug	ReceivesAction	find_in_hospital
awry	RelatedTo	crook
sufficiency	RelatedTo	sufficient
primitive	RelatedTo	program_language
copy_edit	RelatedTo	grammar
invisible	Antonym	visible
cry_out	RelatedTo	shout
attenuation	RelatedTo	attenuate
cadge	EtymologicallyDerivedFrom	cage
aloe	IsA	succulent
pit/n	IsA	musician/n
dope	RelatedTo	euphoria
bivalve	RelatedTo	mussel
commercial	CausesDesire	eat_lunch
obstruct/v	IsA	hide/v
person	NotDesires	air_pollution
playoff	RelatedTo	league
search_warrant	IsA	warrant
beauty/n	IsA	arrival/n
see_something_new	UsedFor	learn_new_thing
epitome	Synonym	summary
surf_net	HasPrerequisite	online
third_finger	RelatedTo	ring_finger
fashion_model	RelatedTo	pose
train/v	IsA	ride/v
barb	RelatedTo	remark
sweep/v	IsA	contrive
snub	RelatedTo	polyhedron
masker	RelatedTo	stifle
trophy	IsA	human_culture_specific_information_bear_object
vituperate	RelatedTo	harsh
inflame	Synonym	irritate
form/v	DerivedFrom	organization/n
